areacode,cat1,cat2,cat3,contentid,contenttypeid,mapx,mapy,readcount,title,addr1,code
38,A01,A0101,A01011900,2663268,12,127.6086181,34.96134926,0,광양와인동굴,전라남도 광양시 광양읍 강정길 33,36060
37,A01,A0101,A01011900,2663273,12,127.1021802,35.3671559,0,발효소스토굴,전라북도 순창군 순창읍 민속마을길 61-59,35360
31,A02,A0202,A02020700,2663295,12,126.838572,37.5895824,0,고양대덕생태공원,경기 고양시 덕양구 현천동 770,31100
35,B02,B0201,B02011600,2663296,32,129.1966535,35.80105843,0,경주 한옥(경주한옥펜션),경상북도 경주시 도초길 124-27,37020
1,B02,B0201,B02011100,2663306,32,126.9691196,37.54840063,0,casa cielo,서울특별시 용산구 청파로63길 18,11030
36,A02,A0206,A02060300,2663316,14,128.3440171,34.9834875,0,고성생태학습관,경상남도 고성군 고성읍 송학리 134-1,38340
38,A02,A0202,A02020700,2663324,12,126.075175,35.10347692,0,신안튤립공원,전라남도 신안군 임자면 대광해수욕장길 172-22,36480
33,A05,A0502,A05020100,2663331,39,128.1667687,36.99962483,0,약채락성현,충청북도 제천시 청풍면 청풍호로54길 14-7,33030
8,A05,A0502,A05020100,2663332,39,127.2491672,36.52184914,0,망향비빔국수 세종,세종특별자치시 바른7길 4,29010
35,A05,A0502,A05020300,2663333,39,128.1547364,36.41831621,0,초밥이야기,경상북도 상주시 삼백로 102-1,37080
31,A05,A0502,A05020100,2663334,39,126.7474641,37.6720434,0,오가족보,경기도 고양시 일산서구 일산로803번길 6-4,31100
6,A02,A0202,A02020700,2663341,12,129.0558807,35.16549392,0,부산시민공원,부산광역시 부산진구 시민공원로 73,21050
35,A02,A0203,A02030600,2663350,12,128.9223354,35.71811821,0,청도신화랑풍류마을,경상북도 청도군 운문면 신화랑길 1,37360
1,A05,A0502,A05020100,2663356,39,126.9840706,37.56277978,0,정성본샤브수끼칼국수,서울특별시 중구 명동4길 23-3,11020
1,A05,A0502,A05020100,2663357,39,126.9881147,37.56181886,0,장금이전집,서울특별시 중구 퇴계로 147-9,11020
1,A05,A0502,A05020100,2663358,39,126.9845983,37.56447404,0,명동솥뚜껑,서울특별시 중구 명동7길 14-4,11020
1,A05,A0502,A05020100,2663359,39,126.9705937,37.57634741,0,원곱창,서울특별시 종로구 사직로 105,11010
37,A02,A0203,A02030400,2663368,12,127.1319704,35.42991597,0,순창건강장수체험과학관,전라북도 순창군 인계면 인덕로 427-127,35360
6,B02,B0201,B02010100,2663379,32,129.132985,35.16792841,0,해운대센텀호텔,부산광역시 해운대구 센텀3로 20,21090
1,A05,A0502,A05020100,2663380,39,126.9884534,37.56859585,0,라크슌,서울특별시 종로구 청계천로 97-6,11010
1,A05,A0502,A05020100,2663383,39,126.9901726,37.57084007,0,화로흑돈돈,서울특별시 종로구 돈화문로5길 34,11010
34,A05,A0502,A05020100,2663384,39,127.2333139,36.2869452,0,신도리한우촌,충청남도 계룡시 엄사면 번영11길 4-57,34070
39,A05,A0502,A05020100,2663385,39,126.7047556,33.45870723,0,상춘재,제주특별자치도 제주시 조천읍 선진길 26,39010
6,A04,A0401,A04010800,2663423,38,129.120767,35.15497408,0,오랜지바다,부산광역시 수영구 광안해변로 245-1,21140
36,A01,A0101,A01011100,2663439,12,128.0482506,35.01027368,0,무지갯빛 해안도로,경상남도 사천시 용현면,38060
36,A02,A0202,A02020700,2663442,12,128.0646902,34.92731106,0,청널공원,경상남도 사천시 청널길 38-35,38060
1,A05,A0502,A05020100,2663444,39,126.9266298,37.52177796,0,거창 왕돈까스,서울특별시 영등포구 국제금융로6길 30,11190
1,A05,A0502,A05020100,2663450,39,126.9266298,37.52177796,0,고려정,서울특별시 영등포구 국제금융로6길 30,11190
1,A05,A0502,A05020100,2663457,39,126.9266298,37.52177796,0,낙지한마당,"서울특별시 영등포구 국제금융로6길 30, 3층",11190
1,A05,A0502,A05020100,2663464,39,126.9266298,37.52177796,0,명보정,서울특별시 영등포구 국제금융로6길 30,11190
1,A05,A0502,A05020100,2663476,39,126.9266298,37.52177796,0,성하,서울특별시 영등포구 국제금융로6길 30,11190
33,A05,A0502,A05020100,2663509,39,128.1660558,37.06403963,0,원뜰,충청북도 제천시 금성면 국사봉로26길 18,33030
1,A05,A0502,A05020100,2663518,39,126.9266298,37.52177796,0,쌍대포 맷돌순두부,서울특별시 영등포구 국제금융로6길 30,11190
1,A05,A0502,A05020400,2663525,39,126.9266298,37.52177796,0,여의도 양꼬치,"서울특별시 영등포구 국제금융로6길 30, 2층",11190
1,A05,A0502,A05020100,2663533,39,126.9266298,37.52177796,0,진가,서울특별시 영등포구 국제금융로6길 30,11190
32,A05,A0502,A05020100,2663541,39,128.6939925,37.68739996,0,대관령가든,강원도 평창군 대관령면 경강로 5087,32340
1,A05,A0502,A05020100,2663542,39,126.9266298,37.52177796,0,최진미 부대찌개,서울특별시 영등포구 국제금융로6길 30,11190
33,A05,A0502,A05020100,2663548,39,128.2163077,37.12864425,0,노다지,충청북도 제천시 내토로47길 21,33030
33,A05,A0502,A05020100,2663549,39,128.16025,36.99615567,0,예촌,충청북도 제천시 청풍면 청풍명월로 28,33030
33,A05,A0502,A05020100,2663551,39,128.213827,37.143948,0,홍굴부추칼국수,충청북도 제천시 의림대로24길 4,33030
1,A05,A0502,A05020100,2663552,39,126.9266298,37.52177796,0,향토,서울특별시 영등포구 국제금융로6길 30,11190
1,A05,A0502,A05020100,2663602,39,126.9901254,37.57004294,0,종로명태덕장,서울특별시 종로구 수표로20길 9,11010
1,A05,A0502,A05020100,2663604,39,127.0581042,37.51103435,0,고운님,서울특별시 강남구 테헤란로87길 46,11230
6,B02,B0201,B02011100,2663616,32,129.1530057,35.15941029,0,캔버스 블랙,부산광역시 해운대구 해운대해변로197번길 14,21090
1,A05,A0502,A05020100,2663620,39,126.9701326,37.57681679,0,효자바베,서울특별시 종로구 자하문로1길 42,11010
1,A05,A0502,A05020100,2663622,39,126.9912475,37.57202884,0,정원숯불갈비,서울특별시 종로구 돈화문로9길 8,11010
31,A01,A0101,A01011200,2663631,12,126.5774903,37.28957929,0,방아머리해수욕장,경기도 안산시 단원구 대부북동,31090
32,A02,A0203,A02030400,2663739,12,127.7176992,37.81841904,0,려우도예,강원도 춘천시 신동면 김유정로 1430-14,32010
35,A02,A0202,A02020700,2663845,12,128.0744393,36.76335303,0,문경새재 미로공원,경상북도 문경시 문경읍,37090
33,A02,A0203,A02030400,2664187,12,127.5530713,36.39147226,0,수생식물학습원,충청북도 옥천군 군북면 방아실길 255,33330
32,A05,A0502,A05020900,2664188,39,127.7464172,37.87246884,0,와이드앤와이드(wide and wide),강원도 춘천시 서부대성로 255,32010
34,A01,A0101,A01011200,2664196,12,126.3559499,36.43357709,0,운여해변,충청남도 태안군 고남면 장삼포로 535-57,34380
2,A01,A0101,A01010500,2664266,12,124.7148329,37.84333316,0,대청도 옥죽동 해안사구,인천광역시 옹진군 대청면,23320
5,A05,A0502,A05020100,2664400,39,126.8586848,35.15930025,0,미래연,광주광역시 서구 내방로161번길 4 1층,24020
5,B02,B0201,B02010100,2664514,32,126.8524188,35.15365356,0,HOTEL B,광주광역시 서구 시청로60번길 6,24020
5,B02,B0201,B02011100,2664520,32,126.9157105,35.15199093,0,게스트145,광주광역시 동구 구성로194번길 19,24010
5,B02,B0201,B02011100,2664526,32,126.9154435,35.16635597,0,뉴광주게스트하우스,광주광역시 북구 서암대로289번길 9,24040
35,A02,A0202,A02020700,2664533,12,128.3912306,36.07179057,0,석적체육공원,경상북도 칠곡군 석적읍 남율리 790,37390
5,A05,A0502,A05020100,2664541,39,126.916088,35.16186482,0,계림동잔치집,광주광역시 동구 무등로306번길 6-1,24010
5,B02,B0201,B02010100,2664551,32,126.7928939,35.13833485,0,광주 아우라호텔,광주광역시 광산구 송정로1번길 28,24050
5,A05,A0502,A05020400,2664557,39,126.8697041,35.1241683,0,금당,광주광역시 서구 풍암신흥로80번길 9 1층,24020
5,A05,A0502,A05020100,2664564,39,126.8578442,35.1193853,0,김강심 칼국수,광주광역시 서구 회재로 841,24020
35,A05,A0502,A05020100,2664565,39,128.7155934,36.56468771,0,땡기네가오리,경상북도 안동시 서부시장길 20,37040
35,A05,A0502,A05020100,2664571,39,128.7445557,36.53167813,0,소와우리,경상북도 안동시 충효로 4168,37040
35,A05,A0502,A05020100,2664572,39,128.7348501,36.56485194,0,해오름,경상북도 안동시 중앙로 76,37040
35,A05,A0502,A05020100,2664573,39,128.732042,36.56444638,0,한성아구찜,경상북도 안동시 음식의길 26,37040
39,A05,A0502,A05020900,2664574,39,126.5788797,33.24419003,0,허니문하우스,제주특별자치도 서귀포시 칠십리로 228-13,39020
35,A05,A0502,A05020100,2664576,39,128.7323752,36.56694054,0,경상도추어탕,경상북도 안동시 태사길 23-3,37040
5,A05,A0502,A05020100,2664580,39,126.8915048,35.1309179,0,꿀단지,광주광역시 남구 회재로1186번길 11,24030
5,A05,A0502,A05020100,2664591,39,126.847783,35.15553105,0,다부,광주광역시 서구 상무중앙로 95,24020
36,B02,B0201,B02010100,2664597,32,128.0865619,35.1917012,0,골든튤립 호텔 남강,경상남도 진주시 남강로673번길 16,38030
5,A05,A0502,A05020200,2664654,39,126.899637,35.14858549,0,루치아,광주광역시 남구 월산로116번길 22-1,24030
5,A05,A0502,A05020100,2664666,39,126.9112503,35.12978503,0,만찬코다리 봉선점,"광주광역시 남구 봉선중길 2, 1층",24030
5,A05,A0502,A05020200,2664667,39,126.9166773,35.14077832,0,어니스트 식스티(honest 6T),광주광역시 남구 백서로 98,24030
5,A05,A0502,A05020400,2664674,39,126.8088689,35.19020426,0,연경,광주광역시 광산구 하남산단3번로 133-8,24050
5,A05,A0502,A05020100,2664675,39,126.84897,35.11607719,0,매월화로구이,"광주광역시 서구 전평길 20, 1층,2층",24020
5,A05,A0502,A05020200,2664683,39,126.9154108,35.13880908,0,메타포,광주광역시 남구 백서로 69,24030
5,A05,A0502,A05020100,2664693,39,126.918502,35.14552226,0,밥콘서트,광주광역시 동구 문화전당로35번길 5,24010
5,A05,A0502,A05020100,2664701,39,126.8919767,35.13965859,0,벽옥,광주광역시 남구 군분로 73,24030
5,A05,A0502,A05020100,2664710,39,126.9012579,35.19531357,0,서석정,광주광역시 북구 설죽로404번길 12,24040
5,A05,A0502,A05020100,2664719,39,126.8839019,35.16049221,0,송강,광주광역시 서구 죽봉대로 80,24020
5,A05,A0502,A05020400,2664722,39,126.814874,35.18941,0,신락원 수완점,광주광역시 광산구 풍영로200번길 9,24050
32,A05,A0502,A05020900,2664729,39,127.9876512,38.13500392,0,카페 아인53,강원도 양구군 양구읍 성곡로 200-1,32380
2,A01,A0101,A01010400,2664734,12,126.1299135,37.21949078,0,덕적도 비조봉,인천광역시 옹진군 덕적면,23320
2,A01,A0101,A01011200,2664741,12,124.7015425,37.84116375,0,대청도 농여해변,인천광역시 옹진군 대청면,23320
32,A05,A0502,A05020900,2664742,39,127.1958425,38.24942021,0,오픈더문,강원도 철원군 철원읍 사요길 57,32360
2,A01,A0101,A01011200,2664745,12,126.1024452,37.27054827,0,덕적도 능동자갈마당,인천광역시 옹진군 덕적면,23320
2,A01,A0101,A01011200,2664752,12,126.1759428,37.2126757,0,소야도 떼뿌리 해변,인천광역시 옹진군 덕적면,23320
2,A02,A0203,A02030400,2664755,12,126.4824532,37.63776492,0,책방시점,인천광역시 강화군 길상면 마니산로 101-16,23310
2,A02,A0203,A02030400,2664757,12,126.4450284,37.65337078,0,국자와 주걱,인천광역시 강화군 양도면 강화남로428번길 46-27,23310
32,A02,A0203,A02030400,2664758,12,128.2814141,38.01988125,0,가족올래 하추리마을,강원도 인제군 인제읍 하추로 187,32390
32,A05,A0502,A05020900,2664759,39,128.1738029,38.07013446,0,떼떼 아 떼떼,강원도 인제군 인제읍 인제로 215,32390
32,A05,A0502,A05020900,2664761,39,128.071924,38.13952444,0,위러스틱,강원도 양구군 남면 광치령로1794번길 240,32380
2,A05,A0502,A05020900,2664763,39,126.4912912,37.63952043,0,벨팡,인천광역시 강화군 길상면 온수길 32,23310
37,A03,A0302,A03021700,2664801,28,127.568439,35.36580578,0,덕동자동차야영장,전라북도 남원시 산내면 지리산로 593,35050
5,A05,A0502,A05020700,2664819,39,126.914697,35.13819803,0,젠틀커리,광주광역시 남구 백서로 59,24030
5,A05,A0502,A05020400,2664894,39,126.8957882,35.11105077,0,진스가든,광주광역시 남구 서문대로556번길 27,24030
5,A05,A0502,A05020100,2664916,39,126.9281399,35.15161063,0,채미원,광주광역시 동구 동명로69번길 6,24010
5,A05,A0502,A05020300,2664935,39,126.9137718,35.15051884,0,청하,광주광역시 동구 충장로 45-12,24010
5,A05,A0502,A05020100,2664942,39,126.8784283,35.12625432,0,최다연샤브샤브,광주광역시 서구 풍암1로21번길 3-16 1층,24020
5,A05,A0502,A05020100,2664950,39,126.9428054,35.14861399,0,탐스바닷가재,광주광역시 동구 지호로124번길 10-1,24010
5,A05,A0502,A05020400,2664956,39,126.941917,35.13190475,0,화풍,광주광역시 동구 의재로 130,24010
5,A05,A0502,A05020100,2664961,39,126.8814718,35.15254862,0,개마고원,광주광역시 서구 상무대로 1094,24020
5,A05,A0502,A05020100,2664967,39,126.9114392,35.12987391,0,당산나무집,광주광역시 남구 봉선중길 4,24030
5,A05,A0502,A05020200,2664983,39,126.8920507,35.18311757,0,돈까스만드는남자,광주광역시 북구 비엔날레로 134,24040
5,A05,A0502,A05020100,2664993,39,126.926945,35.17384976,0,두암골설렁탕,광주광역시 북구 서방로107번길 88,24040
5,A05,A0502,A05020900,2665005,39,126.9228598,35.15151888,0,카패동심,광주광역시 동구 동명로25번길 7-2,24010
5,A05,A0502,A05020200,2665015,39,126.9164107,35.14093108,0,파인트리,광주광역시 남구 백서로 97-1,24030
5,A05,A0502,A05020100,2665041,39,126.8686154,35.1209242,0,은성가마솥족발,광주광역시 서구 풍암신흥로 48,24020
5,A05,A0502,A05020300,2665060,39,126.9234154,35.14904417,0,호시마츠라멘,광주광역시 동구 제봉로110번길 15,24010
5,A05,A0502,A05020400,2665070,39,126.9239041,35.15363255,0,보보식당,광주광역시 동구 동계로15번길 7,24010
5,A05,A0502,A05020200,2665076,39,126.9142136,35.14140599,0,본디소,광주광역시 남구 양촌길 29-2,24030
5,A05,A0502,A05020100,2665091,39,126.9185742,35.1463555,0,장독대,광주광역시 동구 문화전당로 43 3층,24010
5,A05,A0502,A05020100,2665107,39,126.9159716,35.14769698,0,진스통,광주광역시 동구 충장로안길 26,24010
5,A05,A0502,A05020100,2665138,39,126.9054839,35.13960327,0,한우꽃,광주광역시 남구 백운로 67-2,24030
5,A05,A0502,A05020200,2665153,39,126.9141998,35.13822024,0,마리오셰프,광주광역시 남구 제중로 40-1,24030
32,A05,A0502,A05020100,2665226,39,128.2125578,37.51627445,0,횡성 화수목,강원도 횡성군 둔내면 경강로 4699,32320
32,A05,A0502,A05020100,2665242,39,127.9874593,37.49545041,0,횡성한우국밥,강원도 횡성군 횡성읍 문화체육로 46,32320
32,A05,A0502,A05020100,2665245,39,127.715866,37.8185051,0,김유정역닭갈비,강원도 춘천시 신동면 김유정로 1421,32010
31,A02,A0203,A02030400,2665254,12,127.4003722,37.15403186,0,청계목장,경기도 용인시 처인구 백암면 청계로104번길 20,31190
4,A02,A0206,A02060300,2665293,14,128.6786418,35.85830062,0,고모역복합문화공간,대구광역시 수성구 고모로 208,22060
4,A02,A0206,A02060900,2665320,14,128.7249595,35.87250543,0,반야월역사작은도서관,대구광역시 동구 신서로 50,22020
3,A05,A0502,A05020100,2665540,39,127.4212214,36.31220953,0,반찬식당,대전광역시 중구 보문산공원로 484,25020
3,A05,A0502,A05020300,2665553,39,127.3727747,36.35099034,0,킨토토,대전광역시 서구 계룡로 403,25030
31,A05,A0502,A05020100,2665631,39,127.642575,37.16549328,0,미식가,경기도 여주시 점동면 장여로 621-1,31280
32,A05,A0502,A05020900,2665662,39,127.9143907,37.40695929,0,사니다카페,강원도 원주시 호저면 칠봉로 109-128,32020
31,A05,A0502,A05020900,2665682,39,127.7191514,37.26443326,0,카페 여주,경기도 여주시 강천면 강문로 703,31280
31,A01,A0101,A01010700,2665727,12,127.6478296,37.27741934,0,황학산수목원,경기도 여주시 황학산수목원길 73,31280
34,B02,B0201,B02011600,2665817,32,126.84841,36.26557704,0,부여안방마님,충청남도 부여군 규암면 흥수로590번길 17,34330
2,B02,B0201,B02011100,2665836,32,126.4248402,37.39619758,0,섬뜰아래 호스텔(섬뜰아래 카페/캠핑장/펜션),인천광역시 중구 대무의로 229,23010
39,A02,A0207,A02070200,2665885,15,126.5559873,33.24179826,0,서귀포문화재야행,제주특별자치도 서귀포시 남성로128번길 13,39020
1,A02,A0208,A02081300,2665889,15,127.059443,37.51171485,0,K-일러스트레이션페어 서울 2021,서울특별시 강남구 영동대로 513,11230
4,A01,A0102,A01020100,2666253,12,128.7544705,35.88399634,0,내곡 모감주나무군락,"대구광역시 동구 내곡동 221, 산91",22020
38,B02,B0201,B02011100,2666350,32,127.7252471,34.73300467,0,아라&마루 호스텔,전라남도 여수시 봉산2로 31-1,36020
1,A02,A0207,A02070200,2666388,15,127.1025668,37.51260996,0,아이가 행복입니다,서울특별시 송파구 올림픽로 300,11240
1,B02,B0201,B02011100,2666403,32,127.0894099,37.50338302,0,24게스트하우스(서울 잠실점) (24게스트하우스 잠실점),서울특별시 송파구 백제고분로22길 5,11240
35,A05,A0502,A05020100,2666416,39,128.6995699,36.56367363,0,섹돼등갈비,경상북도 안동시 복주길 40,37040
35,A05,A0502,A05020100,2666422,39,128.5266662,36.54936091,0,하회맛집,경상북도 안동시 풍천면 전서로 214-6,37040
35,A05,A0502,A05020100,2666423,39,128.7106579,36.5599937,0,홍부용한식,경상북도 안동시 태화10길 18-2,37040
35,A05,A0502,A05020100,2666424,39,128.736017,36.5514035,0,권셰프우렁각시장어총각,경상북도 안동시 충효로 4459,37040
1,B02,B0201,B02011100,2666430,32,127.025274,37.5055705,0,K-그랜드 호스텔 강남 1(K-GRAND HOSTEL GANGNAM1),서울특별시 강남구 강남대로112길 11,11230
35,A05,A0502,A05020100,2666461,39,128.7358032,36.54963425,0,경복궁,경상북도 안동시 충효로 4439,37040
31,A03,A0305,A03050100,2666534,28,127.13126,37.26687508,0,용인 구갈레스피아,경기도 용인시 기흥구 중부대로 640,31190
